ID,REPL,TIME,EVID,DV,RIF,INH,EMB,PZA,SM,PAS,EXPR,PH,THRP,LOQ,AGR,NDV,EVIDLQ,NATG,IDEXPR,PLOT
312,2,0,0,13.19,0.002,0.01,32,0,0,0,13,7,3,0,0,532852.5376,0,0,27,55
312,2,1,0,11.28,.,.,.,.,.,.,13,7,3,0,0,79221.26189,0,0,27,55
312,2,2,0,9.73,.,.,.,.,.,.,13,7,3,0,0,16792.7076,0,0,27,55
312,2,3,0,8.38,.,.,.,.,.,.,13,7,3,0,0,4346.820773,0,0,27,55
312,2,6,0,4.97,.,.,.,.,.,.,13,7,3,0,0,144.0268874,0,0,27,55
313,2,0,0,13.19,0.125,0.01,32,0,0,0,13,7,3,0,0,532852.5376,0,0,28,56
313,2,1,0,11.24,.,.,.,.,.,.,13,7,3,0,0,76267.33402,0,0,28,56
313,2,2,0,9.66,.,.,.,.,.,.,13,7,3,0,0,15685.62552,0,0,28,56
313,2,3,0,8.17,.,.,.,.,.,.,13,7,3,0,0,3516.072927,0,0,28,56
313,2,6,0,3.79,.,.,.,.,.,.,13,7,3,0,0,44.34500165,0,0,28,56
314,2,0,0,13.19,0.002,0.63,0,0,0,0,13,7,3,0,0,532852.5376,0,0,29,28
314,2,1,0,7.85,.,.,.,.,.,.,13,7,3,0,0,2570.356798,0,0,29,28
314,2,2,0,6.40,.,.,.,.,.,.,13,7,3,0,0,604.4989905,0,0,29,28
314,2,3,0,5.62,.,.,.,.,.,.,13,7,3,0,0,275.3381559,0,0,29,28
314,2,6,0,4.28,.,.,.,.,.,.,13,7,3,0,0,72.19710874,0,0,29,28
315,2,0,0,13.19,0.125,0.63,0,0,0,0,13,7,3,0,0,532852.5376,0,0,30,29
315,2,1,0,8.58,.,.,.,.,.,.,13,7,3,0,0,5339.033911,0,0,30,29
315,2,2,0,6.67,.,.,.,.,.,.,13,7,3,0,0,790.843423,0,0,30,29
315,2,3,0,4.93,.,.,.,.,.,.,13,7,3,0,0,137.8133178,0,0,30,29
315,2,6,0,0.44,.,.,.,.,.,.,13,7,3,0,0,1.555535719,0,0,30,29
316,2,0,0,13.19,0.002,0.63,0.5,0,0,0,13,7,3,0,0,532852.5376,0,0,31,57
316,2,1,0,7.73,.,.,.,.,.,.,13,7,3,0,0,2286.094084,0,0,31,57
316,2,2,0,6.23,.,.,.,.,.,.,13,7,3,0,0,508.466839,0,0,31,57
316,2,3,0,5.46,.,.,.,.,.,.,13,7,3,0,0,234.0652681,0,0,31,57
316,2,6,0,4.27,.,.,.,.,.,.,13,7,3,0,0,71.64332581,0,0,31,57
317,2,0,0,13.19,0.125,0.63,0.5,0,0,0,13,7,3,0,0,532852.5376,0,0,32,58
317,2,1,0,7.93,.,.,.,.,.,.,13,7,3,0,0,2791.683227,0,0,32,58
317,2,2,0,6.04,.,.,.,.,.,.,13,7,3,0,0,420.397209,0,0,32,58
317,2,3,0,4.51,.,.,.,.,.,.,13,7,3,0,0,90.68572883,0,0,32,58
317,2,6,0,0.67,.,.,.,.,.,.,13,7,3,0,0,1.946883716,0,0,32,58
318,2,0,0,13.19,0.002,0.63,32,0,0,0,13,7,3,0,0,532852.5376,0,0,33,59
318,2,1,0,7.78,.,.,.,.,.,.,13,7,3,0,0,2391.557246,0,0,33,59
318,2,2,0,6.19,.,.,.,.,.,.,13,7,3,0,0,487.8461062,0,0,33,59
318,2,3,0,5.38,.,.,.,.,.,.,13,7,3,0,0,215.9398723,0,0,33,59
318,2,6,0,4.14,.,.,.,.,.,.,13,7,3,0,0,62.5333491,0,0,33,59
319,2,0,0,13.19,0.125,0.63,32,0,0,0,13,7,3,0,0,532852.5376,0,0,34,60
319,2,1,0,7.94,.,.,.,.,.,.,13,7,3,0,0,2793.917467,0,0,34,60
319,2,2,0,6.04,.,.,.,.,.,.,13,7,3,0,0,420.69159,0,0,34,60
319,2,3,0,4.51,.,.,.,.,.,.,13,7,3,0,0,90.72201038,0,0,34,60
319,2,6,0,0.67,.,.,.,.,.,.,13,7,3,0,0,1.945404647,0,0,34,60
320,2,0,0,13.19,0,0.01,0.5,0,0,0,13,7,3,0,0,532852.5376,0,0,35,36
320,2,1,0,12.71,.,.,.,.,.,.,13,7,3,0,0,330380.401,0,0,35,36
320,2,2,0,12.89,.,.,.,.,.,.,13,7,3,0,0,395141.8131,0,0,35,36
320,2,3,0,13.18,.,.,.,.,.,.,13,7,3,0,0,528078.3807,0,0,35,36
320,2,6,0,14.11,.,.,.,.,.,.,13,7,3,0,0,1337081.752,0,0,35,36
321,2,0,0,13.19,0,0.01,32,0,0,0,13,7,3,0,0,532852.5376,0,0,36,37
321,2,1,0,10.83,.,.,.,.,.,.,13,7,3,0,0,50312.05553,0,0,36,37
321,2,2,0,9.40,.,.,.,.,.,.,13,7,3,0,0,12121.06346,0,0,36,37
321,2,3,0,7.98,.,.,.,.,.,.,13,7,3,0,0,2919.010593,0,0,36,37
321,2,6,0,3.70,.,.,.,.,.,.,13,7,3,0,0,40.63785413,0,0,36,37
322,2,0,0,13.19,0,0.63,0.5,0,0,0,13,7,3,0,0,532852.5376,0,0,37,39
322,2,1,0,7.74,.,.,.,.,.,.,13,7,3,0,0,2306.531131,0,0,37,39
322,2,2,0,6.39,.,.,.,.,.,.,13,7,3,0,0,594.0716886,0,0,37,39
322,2,3,0,5.93,.,.,.,.,.,.,13,7,3,0,0,376.9452683,0,0,37,39
322,2,6,0,6.05,.,.,.,.,.,.,13,7,3,0,0,425.7277255,0,0,37,39
323,2,0,0,13.19,0,0.63,32,0,0,0,13,7,3,0,0,532852.5376,0,0,38,40
323,2,1,0,7.72,.,.,.,.,.,.,13,7,3,0,0,2253.860945,0,0,38,40
323,2,2,0,5.85,.,.,.,.,.,.,13,7,3,0,0,347.3385664,0,0,38,40
323,2,3,0,4.30,.,.,.,.,.,.,13,7,3,0,0,73.68505521,0,0,38,40
323,2,6,0,1.23,.,.,.,.,.,.,13,7,3,0,0,3.437003444,0,0,38,40
324,2,0,0,13.19,0.002,0,0.5,0,0,0,13,7,3,0,0,532852.5376,0,0,39,45
324,2,1,0,12.54,.,.,.,.,.,.,13,7,3,0,0,280127.462,0,0,39,45
324,2,2,0,12.09,.,.,.,.,.,.,13,7,3,0,0,177726.299,0,0,39,45
324,2,3,0,11.71,.,.,.,.,.,.,13,7,3,0,0,122149.3799,0,0,39,45
324,2,6,0,10.69,.,.,.,.,.,.,13,7,3,0,0,44090.51681,0,0,39,45
325,2,0,0,13.19,0.002,0,32,0,0,0,13,7,3,0,0,532852.5376,0,0,40,46
325,2,1,0,11.05,.,.,.,.,.,.,13,7,3,0,0,62692.68167,0,0,40,46
325,2,2,0,8.98,.,.,.,.,.,.,13,7,3,0,0,7964.106199,0,0,40,46
325,2,3,0,6.98,.,.,.,.,.,.,13,7,3,0,0,1080.198392,0,0,40,46
325,2,6,0,3.09,.,.,.,.,.,.,13,7,3,0,0,21.90905452,0,0,40,46
326,2,0,0,13.19,0.125,0,0.5,0,0,0,13,7,3,0,0,532852.5376,0,0,41,48
326,2,1,0,11.18,.,.,.,.,.,.,13,7,3,0,0,71754.08028,0,0,41,48
326,2,2,0,9.44,.,.,.,.,.,.,13,7,3,0,0,12632.14456,0,0,41,48
326,2,3,0,7.79,.,.,.,.,.,.,13,7,3,0,0,2405.228047,0,0,41,48
326,2,6,0,3.07,.,.,.,.,.,.,13,7,3,0,0,21.44303749,0,0,41,48
327,2,0,0,13.19,0.125,0,32,0,0,0,13,7,3,0,0,532852.5376,0,0,42,49
327,2,1,0,11.16,.,.,.,.,.,.,13,7,3,0,0,70122.57071,0,0,42,49
327,2,2,0,9.39,.,.,.,.,.,.,13,7,3,0,0,12011.26214,0,0,42,49
327,2,3,0,7.71,.,.,.,.,.,.,13,7,3,0,0,2226.530893,0,0,42,49
327,2,6,0,2.93,.,.,.,.,.,.,13,7,3,0,0,18.78014134,0,0,42,49
